II.FFC , 54.725 , -101.9783 , 30.85646855699033 , 0.68 , 6.210856102788918 , 12.672948638330924 , 16.60517301041028 , 0.12 , ^ , 0
II.SACV , 14.9702 , -23.6085 , 358.6799915222549 , 0.73 , 5.281463768993904 , 5.001857533287149 , 4.291205101613404 , -0.07 , o , 0
IU.POHA , 19.7573 , -155.5326 , 13.84337741351041 , 0.93 , 5.296705416785372 , 9.709047309040603 , 8.864115264637245 , -0.04 , o , 0
IU.ANMO , 34.94591 , -106.4572 , 21.554080411019946 , 0.64 , 6.781693418244405 , 3.3772693567155363 , 6.8511121744929255 , 0.31 , o , 0
II.CMLA , 37.7637 , -25.5243 , 359.06050389606514 , 0.6 , 11.123351629402258 , 13.533216867060599 , 11.274103140676019 , -0.08 , o , 0
AK.B18K , 69.3641 , -161.8016 , 21.906593585670947 , 0.9 , 14.383862518626586 , 16.873927068775046 , 5.032916111563927 , -0.53 , d , 0
II.SIMI , 38.6585 , 69.0083 , 338.6356416614114 , 0.67 , 3.069001042145939 , 3.461855404778757 , 23.98432067728956 , 0.84 , d , 0
II.BORK , 53.0461 , 70.3184 , 333.76100414558687 , 0.17 , 2.719572569948053 , 11.089153654846754 , 32.61227270163606 , 0.47 , d , 0
IU.GNI , 40.148 , 44.741 , 336.81448769186426 , 0.94 , 8.420539104947354 , 7.4665836084789134 , 22.648603980553652 , 0.48 , H , 0
II.RAYN , 23.5225 , 45.5032 , 341.04615374510695 , 0.76 , 6.001482298488259 , 4.365352613252164 , 13.051454276878438 , 0.48 , d , 0
IC.LSA , 29.7031 , 91.127 , 343.58541703983127 , 0.36 , 6.942386369945249 , 3.8694366913769764 , 13.2905141371292 , 0.54 , ^ , 0
