296	0.609658
297	0.522596
298	0.400172
299	0.233041
300	0.0264224
301	-0.213234
302	-0.48249
303	-0.775628
304	-1.08473
305	-1.39743
306	-1.70872
307	-2.01445
308	-2.3059
309	-2.57528
310	-2.81074
311	-3.01039
312	-3.17209
313	-3.28999
314	-3.35818
315	-3.3693
316	-3.31335
317	-3.19481
318	-3.01635
319	-2.78241
320	-2.49702
321	-2.16462
322	-1.79659
323	-1.40824
324	-1.01144
325	-0.616382
326	-0.234887
327	0.131487
328	0.466385
329	0.763017
330	1.022
331	1.24413
332	1.43134
333	1.58792
334	1.71695
335	1.82469
336	1.91418
337	1.98648
338	2.04119
339	2.07475
340	2.0857
341	2.07492
342	2.04579
343	2.00204
344	1.94773
345	1.88924
346	1.83307
347	1.77659
348	1.72017
349	1.66722
350	1.6225
351	1.5877
352	1.55275
353	1.51234
354	1.46514
355	1.41208
356	1.35416
357	1.29161
358	1.22481
359	1.1544
360	1.08375
361	1.01904
362	0.961517
363	0.907816
364	0.854172
365	0.797256
366	0.733302
367	0.660499
368	0.57896
369	0.488348
370	0.387162
371	0.273956
372	0.153774
373	0.0297108
374	-0.0964496
375	-0.223794
376	-0.352305
377	-0.481621
378	-0.611045
379	-0.743467
380	-0.882472
381	-1.03053
382	-1.18834
383	-1.3554
384	-1.53106
385	-1.7128
386	-1.89657
387	-2.07807
388	-2.25335
389	-2.41954
390	-2.57431
391	-2.71297
392	-2.83305
393	-2.93282
394	-3.01056
395	-3.06518
396	-3.09503
397	-3.09691
398	-3.06802
399	-3.00731
400	-2.91673
401	-2.79853
402	-2.6555
403	-2.4891
404	-2.30039
405	-2.08949
406	-1.85574
407	-1.60181
408	-1.33339
409	-1.05015
410	-0.752725
411	-0.444507
412	-0.131347
413	0.181976
414	0.492331
415	0.794239
416	1.08491
417	1.36245
418	1.62559
419	1.87352
420	2.10572
421	2.32146
422	2.51971
423	2.69935
424	2.8587
425	2.9962
426	3.11001
427	3.19703
428	3.25502
429	3.28483
430	3.2885
431	3.26706
432	3.22212
433	3.15609
434	3.06983
435	2.96208
436	2.83332
437	2.68375
438	2.51318
439	2.31797
440	2.10007
441	1.8611
442	1.60179
443	1.32355
444	1.02868
445	0.719939
446	0.40128
447	0.0760866
448	-0.252314
449	-0.577867
450	-0.895762
451	-1.20208
452	-1.49234
453	-1.76404
454	-2.01432
455	-2.24003
456	-2.43737
457	-2.60306
458	-2.7335
459	-2.82787
460	-2.88946
461	-2.91879
462	-2.91618
463	-2.87964
464	-2.80635
465	-2.70225
466	-2.57413
467	-2.42806
468	-2.26803
469	-2.09848
470	-1.92443
471	-1.7502
472	-1.57904
473	-1.41401
474	-1.25926
475	-1.11556
476	-0.98387
477	-0.865236
478	-0.760019
479	-0.668643
480	-0.591015
481	-0.524928
482	-0.466249
483	-0.403025
484	-0.313388
485	-0.234114
486	-0.158923
487	-0.0825891
488	-0.000661584
489	0.087251
490	0.188035
491	0.296538
492	0.411914
493	0.53289
494	0.659065
495	0.789021
496	0.920563
497	1.05189
498	1.18065
499	1.30293
500	1.41624
501	1.5179
502	1.60617
503	1.68023
504	1.73952
505	1.7838
506	1.81305
507	1.82742
508	1.82939
509	1.81999
510	1.79973
511	1.76903
512	1.72629
513	1.63151
514	1.55097
515	1.47717
516	1.42851
517	1.36705
518	1.29346
519	1.20833
520	1.11299
521	1.00704
522	0.894443
523	0.780081
524	0.667334
525	0.559296
526	0.457844
527	0.363322
528	0.274798
529	0.190588
530	0.109318
531	0.0310756
532	-0.0429736
533	-0.11419
534	-0.184238
535	-0.25385
536	-0.323286
537	-0.393051
538	-0.46392
539	-0.536222
540	-0.609908
541	-0.684907
542	-0.762242
543	-0.843095
544	-0.928771
545	-1.02006
546	-1.11761
547	-1.22124
548	-1.33007
549	-1.44204
550	-1.64185
551	-1.77156
552	-1.89128
553	-2.00195
554	-2.11099
555	-2.20439
556	-2.2852
557	-2.34167
558	-2.3864
559	-2.39389
560	-2.39324
561	-2.35875
562	-2.30468
563	-2.22479
564	-2.13169
565	-2.0167
566	-1.88134
567	-1.73039
568	-1.55489
569	-1.3577
570	-1.13565
571	-0.907275
572	-0.665401
573	-0.41299
574	-0.143681
575	0.138589
576	0.433787
577	0.740968
578	1.04912
579	1.35019
580	1.66241
581	1.96459
582	2.25009
583	2.52653
584	2.76655
585	2.98425
586	3.17117
587	3.31922
588	3.42603
589	3.49728
590	3.52629
591	3.52739
592	3.50021
593	3.45845
594	3.38798
595	3.2951
596	3.17984
597	3.03096
598	2.85158
599	2.6431
600	2.42242
601	2.18328
602	1.94245
603	1.65572
604	1.35354
605	1.02365
606	0.70163
607	0.398961
608	0.109807
609	-0.168147
610	-0.434126
611	-0.686824
612	-0.924606
613	-1.14623
614	-1.34949
615	-1.53408
616	-1.69846
617	-1.84198
618	-1.96355
619	-2.05589
620	-2.09347
621	-2.12015
622	-2.13762
623	-2.14655
624	-2.14967
625	-2.14319
626	-2.12452
627	-2.09279
628	-2.04482
629	-1.97955
630	-1.90126
631	-1.80473
632	-1.68998
633	-1.55728
634	-1.40894
635	-1.24629
636	-1.0708
637	-0.898396
638	-0.732262
639	-0.584077
640	-0.455208
641	-0.343311
642	-0.244088
643	-0.152909
644	-0.0644193
645	0.0264776
646	0.123051
647	0.230122
648	0.349939
649	0.483129
650	0.626827
651	0.776911
652	0.92977
653	1.08207
654	1.23222
655	1.37404
656	1.5028
657	1.62378
658	1.74022
659	1.85217
660	1.95043
661	2.0338
662	2.10749
663	2.16993
664	2.21535
665	2.24763
666	2.26836
667	2.27603
668	2.27324
669	2.2615
670	2.24157
671	2.21342
672	2.1741
673	2.12333
674	2.06055
675	1.98663
676	1.90286
677	1.80832
678	1.70316
679	1.58796
680	1.46278
681	1.32401
682	1.17096
683	1.01175
684	0.849747
685	0.690822
686	0.537784
687	0.388123
688	0.246068
689	0.0981751
690	-0.0541913
691	-0.206783
692	-0.357255
693	-0.505949
694	-0.649055
695	-0.783188
696	-0.906521
697	-1.01742
698	-1.11726
699	-1.2079
700	-1.2912
701	-1.36756
702	-1.43709
703	-1.49548
704	-1.5419
705	-1.57587
706	-1.59649
707	-1.60377
708	-1.6031
709	-1.59085
710	-1.55874
711	-1.51211
712	-1.4546
713	-1.38168
714	-1.31182
715	-1.24069
716	-1.17048
717	-1.10335
718	-1.0395
719	-0.979087
720	-0.922184
721	-0.868178
722	-0.815931
723	-0.763498
724	-0.709119
725	-0.652311
726	-0.593806
727	-0.535341
728	-0.478337
729	-0.423133
730	-0.368417
731	-0.312082
732	-0.256036
733	-0.194482
734	-0.119594
735	-0.0289497
736	0.0702855
737	0.171533
738	0.270653
739	0.364384
740	0.453758
741	0.54202
742	0.631744
743	0.724175
744	0.819754
745	0.919129
746	1.02114
747	1.12488
748	1.22981
749	1.33339
750	1.43289
751	1.52507
752	1.60758
753	1.67897
754	1.736
755	1.77833
756	1.80069
757	1.80896
758	1.81096
759	1.81049
760	1.79858
761	1.77518
762	1.73687
763	1.67903
764	1.60034
765	1.50784
766	1.40287
767	1.28789
768	1.16491
769	1.03487
770	0.898313
771	0.756036
772	0.608242
773	0.454392
774	0.293362
775	0.126667
776	-0.0437401
777	-0.215609
778	-0.388561
779	-0.563964
780	-0.734693
781	-0.890684
782	-1.03476
783	-1.16911
784	-1.29498
785	-1.41653
786	-1.53602
787	-1.65332
788	-1.76634
789	-1.86781
790	-1.96204
791	-2.04825
792	-2.12259
793	-2.18358
794	-2.22989
795	-2.2598
796	-2.27479
797	-2.28108
798	-2.27206
799	-2.25034
800	-2.21218
801	-2.15506
802	-2.07956
803	-1.98517
804	-1.87425
805	-1.74976
806	-1.61382
807	-1.46871
808	-1.31569
809	-1.15614
810	-0.991711
811	-0.823497
812	-0.652307
813	-0.47903
814	-0.304587
815	-0.129795
816	0.0445512
817	0.217706
818	0.389564
819	0.559441
820	0.726728
821	0.8911
822	1.05173
823	1.20935
824	1.36252
825	1.51006
826	1.64899
827	1.77701
828	1.8913
829	1.98821
830	2.06613
831	2.12294
832	2.15886
833	2.17357
834	2.16775
835	2.1422
836	2.09758
837	2.03621
838	1.9605
839	1.87249
840	1.77262
841	1.66109
842	1.53776
843	1.40198
844	1.25634
845	1.1016
846	0.9381
847	0.767125
848	0.589827
849	0.407255
850	0.221101
851	0.0332137
852	-0.154341
853	-0.339549
854	-0.520439
855	-0.695287
856	-0.862518
857	-1.02087
858	-1.16968
859	-1.30825
860	-1.43589
861	-1.55057
862	-1.65164
863	-1.73891
864	-1.81068
865	-1.86617
866	-1.90392
867	-1.92355
868	-1.92747
869	-1.91934
870	-1.90038
871	-1.87118
872	-1.83122
873	-1.77928
874	-1.71416
875	-1.6397
876	-1.55835
877	-1.47097
878	-1.37965
879	-1.28421
880	-1.18535
881	-1.08382
882	-0.980145
883	-0.875048
884	-0.76901
885	-0.662967
886	-0.558148
887	-0.455077
888	-0.354395
889	-0.256893
890	-0.163694
891	-0.0757005
892	0.00627906
893	0.0825054
894	0.152916
895	0.217378
896	0.276702
897	0.33199
898	0.385076
899	0.43784
900	0.492038
901	0.54868
902	0.60772
903	0.668144
904	0.728584
905	0.787651
906	0.844242
907	0.89754
908	0.947209
909	0.993221
910	1.03548
911	1.07392
912	1.1085
913	1.13951
914	1.16681
915	1.18952
916	1.20773
917	1.22095
918	1.22969
919	1.2347
920	1.23463
921	1.2289
922	1.21743
923	1.20001
924	1.17551
925	1.14143
926	1.09871
927	1.04795
928	0.991013
929	0.925268
930	0.850207
931	0.765005
932	0.669914
933	0.56538
934	0.452295
935	0.33147
936	0.20365
937	0.0701978
938	-0.0674824
939	-0.207555
940	-0.348573
941	-0.489421
942	-0.629264
943	-0.767222
944	-0.902361
945	-1.03354
946	-1.15957
947	-1.27931
948	-1.39294
949	-1.49956
950	-1.59872
951	-1.69041
952	-1.77449
953	-1.85081
954	-1.91891
955	-1.97918
956	-2.03072
957	-2.06965
958	-2.0941
959	-2.10282
960	-2.09547
961	-2.07213
962	-2.03273
963	-1.97837
964	-1.90937
965	-1.82664
966	-1.73081
967	-1.62183
968	-1.50083
969	-1.36873
970	-1.22721
971	-1.07737
972	-0.920241
973	-0.75764
974	-0.591344
975	-0.424828
976	-0.258549
977	-0.0927059
978	0.0721587
979	0.235808
980	0.398203
981	0.558699
982	0.716503
983	0.870787
984	1.02083
985	1.16611
986	1.30603
987	1.43996
988	1.56785
989	1.68822
990	1.7983
991	1.89599
992	1.97968
993	2.04842
994	2.10138
995	2.13774
996	2.15762
997	2.16065
998	2.14816
999	2.12157
1000	2.08237
1001	2.03022
1002	1.96339
1003	1.88118
1004	1.78097
1005	1.66157
1006	1.52501
1007	1.37174
1008	1.20321
1009	1.02051
1010	0.823961
1011	0.614971
1012	0.395419
1013	0.168045
1014	-0.0646453
1015	-0.300414
1016	-0.537099
1017	-0.772087
1018	-1.00272
1019	-1.22669
1020	-1.4417
1021	-1.64626
1022	-1.83782
1023	-2.01452
1024	-2.17494
1025	-2.31703
1026	-2.44044
1027	-2.545
1028	-2.62994
1029	-2.69515
1030	-2.73961
1031	-2.76464
1032	-2.77212
1033	-2.76018
1034	-2.72809
1035	-2.67125
1036	-2.5904
1037	-2.48798
1038	-2.36699
1039	-2.23119
1040	-2.08274
1041	-1.92422
1042	-1.75725
1043	-1.58356
1044	-1.4053
1045	-1.22387
1046	-1.04087
1047	-0.857637
1048	-0.675312
1049	-0.494578
1050	-0.31598
1051	-0.139673
1052	0.0351594
1053	0.20834
1054	0.379174
1055	0.547015
1056	0.711006
1057	0.86917
1058	1.01906
1059	1.15832
1060	1.28464
1061	1.39687
1062	1.4939
1063	1.57464
1064	1.63894
1065	1.68755
1066	1.72097
1067	1.74048
1068	1.74665
1069	1.74074
1070	1.72402
1071	1.6973
1072	1.66077
1073	1.61809
1074	1.57184
1075	1.52006
1076	1.46496
1077	1.40641
1078	1.34412
1079	1.27696
1080	1.20712
1081	1.13367
1082	1.05575
1083	0.972396
1084	0.883034
1085	0.78666
1086	0.682729
1087	0.570022
1088	0.449732
1089	0.324189
1090	0.195028
1091	0.0637835
1092	-0.0683907
1093	-0.200822
1094	-0.333135
1095	-0.465013
1096	-0.595855
1097	-0.724356
1098	-0.848804
1099	-0.968135
1100	-1.08086
1101	-1.18568
1102	-1.28241
1103	-1.37178
1104	-1.45367
1105	-1.52772
1106	-1.59412
1107	-1.65293
1108	-1.70377
1109	-1.74624
1110	-1.77973
1111	-1.80323
1112	-1.81373
1113	-1.81329
1114	-1.80228
1115	-1.78001
1116	-1.74648
1117	-1.70169
1118	-1.64491
1119	-1.57816
1120	-1.50511
1121	-1.42752
1122	-1.34724
1123	-1.26628
1124	-1.1839
1125	-1.09935
1126	-1.01199
1127	-0.921242
1128	-0.827177
1129	-0.730173
1130	-0.631052
1131	-0.530458
1132	-0.42868
1133	-0.325895
1134	-0.224076
1135	-0.122739
1136	-0.0145762
1137	0.0953002
1138	0.207353
1139	0.320704
1140	0.437131
1141	0.557952
1142	0.682084
1143	0.811285
1144	0.937488
1145	1.05965
1146	1.17478
1147	1.28196
1148	1.38155
1149	1.47266
1150	1.55435
1151	1.62431
1152	1.67942
1153	1.72834
1154	1.76755
1155	1.79686
1156	1.81627
1157	1.82601
1158	1.82664
1159	1.81875
1160	1.80279
1161	1.77912
1162	1.74584
1163	1.70324
1164	1.65046
1165	1.58451
1166	1.50786
1167	1.42169
1168	1.32643
1169	1.2215
1170	1.10619
1171	0.980265
1172	0.84309
1173	0.696328
1174	0.540387
1175	0.375718
1176	0.203075
1177	0.0243495
1178	-0.158702
1179	-0.344117
1180	-0.530449
1181	-0.715938
1182	-0.898593
1183	-1.0773
1184	-1.25131
1185	-1.42048
1186	-1.58363
1187	-1.73875
1188	-1.8833
1189	-2.01536
1190	-2.13249
1191	-2.233
1192	-2.31613
1193	-2.38246
1194	-2.43454
1195	-2.47105
1196	-2.49073
1197	-2.49158
1198	-2.47122
1199	-2.43307
1200	-2.37764
1201	-2.30614
1202	-2.21971
1203	-2.11862
1204	-2.0034
1205	-1.87379
1206	-1.731
1207	-1.57657
1208	-1.41155
1209	-1.23774
1210	-1.05671
1211	-0.87013
1212	-0.679054
1213	-0.482807
1214	-0.280094
1215	-0.0706073
1216	0.14572
1217	0.36629
1218	0.585294
1219	0.801191
1220	1.01222
1221	1.21708
1222	1.41456
1223	1.60319
1224	1.78193
1225	1.94942
1226	2.10355
1227	2.24183
1228	2.36264
1229	2.46397
1230	2.54476
1231	2.60233
1232	2.63639
1233	2.64859
1234	2.64059
1235	2.61434
1236	2.57301
1237	2.51737
1238	2.44787
1239	2.362
1240	2.25976
1241	2.1434
1242	2.0143
1243	1.87324
1244	1.72037
1245	1.55624
1246	1.38105
1247	1.19567
1248	1.00106
1249	0.797797
1250	0.587262
1251	0.370502
1252	0.148592
1253	-0.076927
1254	-0.303892
1255	-0.530336
1256	-0.753449
1257	-0.970125
1258	-1.17813
1259	-1.37526
1260	-1.55995
1261	-1.73051
1262	-1.88655
1263	-2.02729
1264	-2.15297
1265	-2.26383
1266	-2.35909
1267	-2.4381
1268	-2.50133
1269	-2.54907
1270	-2.58194
1271	-2.59776
1272	-2.59379
1273	-2.56476
1274	-2.51207
1275	-2.43662
1276	-2.34106
1277	-2.22803
1278	-2.09929
1279	-1.95681
1280	-1.80263
1281	-1.63897
1282	-1.46852
1283	-1.29402
1284	-1.11647
1285	-0.936845
1286	-0.756474
1287	-0.576341
1288	-0.397119
1289	-0.219088
1290	-0.041925
1291	0.134515
1292	0.309877
1293	0.483195
1294	0.653382
1295	0.81918
1296	0.97934
1297	1.13205
1298	1.27505
1299	1.40661
1300	1.52521
1301	1.62992
1302	1.71954
1303	1.79279
1304	1.84981
1305	1.89071
1306	1.91663
1307	1.92877
1308	1.92789
1309	1.91561
1310	1.89311
1311	1.86243
1312	1.82502
1313	1.78251
1314	1.73642
1315	1.68721
1316	1.63446
1317	1.57774
1318	1.51596
1319	1.44815
1320	1.37188
1321	1.28776
1322	1.1964
1323	1.09781
1324	0.992407
1325	0.880442
1326	0.76242
1327	0.638946
1328	0.510878
1329	0.379296
1330	0.244709
1331	0.10803
1332	-0.0301646
1333	-0.16872
1334	-0.306423
1335	-0.442011
1336	-0.574266
1337	-0.702122
1338	-0.824872
1339	-0.941648
1340	-1.05173
1341	-1.15415
1342	-1.24874
1343	-1.33565
1344	-1.41545
1345	-1.489
1346	-1.55657
1347	-1.61802
1348	-1.67427
1349	-1.72484
1350	-1.76807
1351	-1.80309
1352	-1.83023
1353	-1.84911
1354	-1.85851
1355	-1.85758
1356	-1.84462
1357	-1.82103
1358	-1.78849
1359	-1.74778
1360	-1.69978
1361	-1.64507
1362	-1.5837
1363	-1.51583
1364	-1.44096
1365	-1.35905
1366	-1.27026
1367	-1.17459
1368	-1.07237
1369	-0.96366
1370	-0.848864
1371	-0.728551
1372	-0.603128
1373	-0.473182
1374	-0.338652
1375	-0.199156
1376	-0.0553398
1377	0.0920123
1378	0.241854
1379	0.392425
1380	0.541469
1381	0.685992
1382	0.824719
1383	0.956923
1384	1.08181
1385	1.19892
1386	1.3078
1387	1.40782
1388	1.49902
1389	1.58116
1390	1.65425
1391	1.71788
1392	1.77102
1393	1.81366
1394	1.84538
1395	1.86618
1396	1.87617
1397	1.87586
1398	1.86627
1399	1.84873
1400	1.8219
1401	1.78492
1402	1.73692
1403	1.67558
1404	1.60083
1405	1.51494
1406	1.4184
1407	1.31055
1408	1.191
1409	1.05974
1410	0.916572
1411	0.761704
1412	0.595881
1413	0.420094
1414	0.23635
1415	0.0466904
1416	-0.146418
1417	-0.340383
1418	-0.533377
1419	-0.723831
1420	-0.909967
1421	-1.09089
1422	-1.26563
1423	-1.43288
1424	-1.59153
1425	-1.73995
1426	-1.87626
1427	-2.00045
1428	-2.11153
1429	-2.2093
1430	-2.29249
1431	-2.36075
1432	-2.41456
1433	-2.45467
1434	-2.48189
1435	-2.49448
1436	-2.48837
1437	-2.46325
1438	-2.41872
1439	-2.35567
1440	-2.27441
1441	-2.17614
1442	-2.06205
1443	-1.93294
1444	-1.79118
1445	-1.63883
1446	-1.47771
1447	-1.30973
1448	-1.13679
1449	-0.960375
1450	-0.782057
1451	-0.604597
1452	-0.427834
1453	-0.251611
1454	-0.0754708
1455	0.10093
1456	0.277151
1457	0.452423
1458	0.625426
1459	0.794898
1460	0.959258
1461	1.1168
1462	1.26636
1463	1.40632
1464	1.53514
1465	1.65099
1466	1.75165
1467	1.83597
1468	1.90093
1469	1.94614
1470	1.9724
1471	1.98109
1472	1.97493
1473	1.9559
1474	1.92618
1475	1.88676
1476	1.8401
1477	1.78655
1478	1.72635
1479	1.65874
1480	1.58276
1481	1.49906
1482	1.40797
1483	1.3092
1484	1.20294
1485	1.08946
1486	0.96884
1487	0.841588
1488	0.708107
1489	0.569243
1490	0.425949
1491	0.279064
1492	0.129734
1493	-0.0209494
1494	-0.171962
1495	-0.322005
1496	-0.469868
1497	-0.614361
1498	-0.754327
1499	-0.888215
1500	-1.015
1501	-1.13361
1502	-1.24361
1503	-1.34476
1504	-1.43658
1505	-1.51906
1506	-1.59166
1507	-1.65387
1508	-1.70525
1509	-1.74563
1510	-1.77638
1511	-1.79845
1512	-1.81036
1513	-1.81143
1514	-1.79891
1515	-1.77407
1516	-1.73815
1517	-1.69191
1518	-1.63652
1519	-1.57237
1520	-1.50004
1521	-1.41978
1522	-1.33141
1523	-1.23573
1524	-1.13359
1525	-1.02598
1526	-0.914203
1527	-0.799457
1528	-0.682916
1529	-0.565338
1530	-0.447138
1531	-0.328493
1532	-0.209397
1533	-0.0896035
1534	0.0306305
1535	0.150581
1536	0.269307
1537	0.385476
1538	0.498138
1539	0.605917
1540	0.707603
1541	0.802256
1542	0.888922
1543	0.967443
1544	1.03712
1545	1.09754
1546	1.14847
1547	1.18965
1548	1.2214
1549	1.24358
1550	1.2566
1551	1.26113
1552	1.25788
1553	1.24804
1554	1.23295
1555	1.21341
1556	1.18969
1557	1.16314
1558	1.13343
1559	1.10051
1560	1.064
1561	1.0229
1562	0.978034
1563	0.929505
1564	0.876948
1565	0.82044
1566	0.75985
1567	0.693889
1568	0.622809
1569	0.546367
1570	0.464773
1571	0.378229
1572	0.286469
1573	0.189524
1574	0.087157
1575	-0.020457
1576	-0.131901
1577	-0.245603
1578	-0.360148
1579	-0.474156
1580	-0.586575
1581	-0.696599
1582	-0.803539
1583	-0.907062
1584	-1.00669
1585	-1.1024
1586	-1.19422
1587	-1.28193
1588	-1.36535
1589	-1.44387
1590	-1.51678
1591	-1.58324
1592	-1.64222
1593	-1.69347
1594	-1.73749
1595	-1.77493
1596	-1.80476
1597	-1.82467
1598	-1.83167
1599	-1.82542
1600	-1.80505
1601	-1.77067
1602	-1.72193
1603	-1.6594
1604	-1.58387
1605	-1.49597
1606	-1.39701
1607	-1.28782
1608	-1.17011
1609	-1.04561
1610	-0.915116
1611	-0.780076
1612	-0.640896
1613	-0.497966
1614	-0.351719
1615	-0.203587
1616	-0.0550433
1617	0.0939791
1618	0.242338
1619	0.388929
1620	0.532569
1621	0.673203
1622	0.809058
1623	0.938269
1624	1.05944
1625	1.17145
1626	1.27251
1627	1.36219
1628	1.44038
1629	1.50683
1630	1.56109
1631	1.60245
1632	1.63112
1633	1.64743
1634	1.65138
1635	1.64399
1636	1.62559
1637	1.59705
1638	1.5597
1639	1.51384
1640	1.4611
1641	1.40146
1642	1.33505
1643	1.26114
1644	1.17733
1645	1.08526
1646	0.985792
1647	0.879493
1648	0.766611
1649	0.647144
1650	0.521692
1651	0.390848
1652	0.255779
1653	0.117767
1654	-0.0218859
1655	-0.161847
1656	-0.300999
1657	-0.438096
1658	-0.572534
1659	-0.703557
1660	-0.830289
1661	-0.952207
1662	-1.06841
1663	-1.17801
1664	-1.28024
1665	-1.37421
1666	-1.45982
1667	-1.53715
1668	-1.60669
1669	-1.66868
1670	-1.72332
1671	-1.7707
1672	-1.8099
1673	-1.84007
1674	-1.86196
1675	-1.87545
1676	-1.87864
1677	-1.87036
1678	-1.84816
1679	-1.80943
1680	-1.75614
1681	-1.68954
1682	-1.61128
1683	-1.52267
1684	-1.42422
1685	-1.31715
1686	-1.20243
1687	-1.08143
1688	-0.955336
1689	-0.825042
1690	-0.691267
1691	-0.553986
1692	-0.413467
1693	-0.26981
1694	-0.122898
1695	0.0270499
1696	0.179976
1697	0.335463
1698	0.492154
1699	0.648135
1700	0.802215
1701	0.950309
1702	1.09098
1703	1.22336
1704	1.34546
1705	1.45609
1706	1.55422
1707	1.63894
1708	1.70948
1709	1.76495
1710	1.80564
1711	1.83136
1712	1.84318
1713	1.84192
1714	1.82794
1715	1.80199
1716	1.76606
1717	1.72187
1718	1.67098
1719	1.61303
1720	1.54843
1721	1.47676
1722	1.39554
1723	1.30637
1724	1.21041
1725	1.10872
1726	1.00237
1727	0.892047
1728	0.778092
1729	0.660748
1730	0.540277
1731	0.416312
1732	0.289938
1733	0.162242
1734	0.0341418
1735	-0.0934862
1736	-0.219551
1737	-0.34334
1738	-0.464443
1739	-0.581646
1740	-0.693909
1741	-0.800826
1742	-0.901614
1743	-0.99544
1744	-1.08172
1745	-1.15964
1746	-1.22919
1747	-1.29036
1748	-1.34355
1749	-1.38992
1750	-1.42986
1751	-1.46315
1752	-1.49135
1753	-1.51634
1754	-1.53694
1755	-1.55249
1756	-1.56084
1757	-1.55956
1758	-1.54538
1759	-1.5203
1760	-1.48612
1761	-1.44402
1762	-1.39543
1763	-1.34087
1764	-1.28047
1765	-1.21394
1766	-1.14073
1767	-1.06066
